date,clae2,salary,dollar,dolarized_salary
2014-01-01,1,5149,11.54,446
2014-01-01,2,6450,11.54,559
2014-01-01,3,10436,11.54,904
2014-01-01,5,54334,11.54,4708
2014-01-01,6,34752,11.54,3011
2014-01-01,7,19804,11.54,1716
2014-01-01,8,15309,11.54,1327
2014-01-01,9,20324,11.54,1761
2014-01-01,10,8355,11.54,724
2014-01-01,11,12297,11.54,1066
2014-01-01,12,15934,11.54,1381
2014-01-01,13,7419,11.54,643
2014-01-01,14,7184,11.54,623
2014-01-01,15,7068,11.54,612
2014-01-01,16,6623,11.54,574
2014-01-01,17,11252,11.54,975
2014-01-01,18,8887,11.54,770
2014-01-01,19,15890,11.54,1377
2014-01-01,20,12772,11.54,1107
2014-01-01,21,16286,11.54,1411
2014-01-01,22,9624,11.54,834
2014-01-01,23,10555,11.54,915
2014-01-01,24,16125,11.54,1397
2014-01-01,25,8290,11.54,718
2014-01-01,26,11352,11.54,984
2014-01-01,27,9648,11.54,836
2014-01-01,28,9794,11.54,849
2014-01-01,29,14331,11.54,1242
2014-01-01,30,12196,11.54,1057
2014-01-01,31,7740,11.54,671
2014-01-01,32,7959,11.54,690
2014-01-01,33,20342,11.54,1763
2014-01-01,35,21797,11.54,1889
2014-01-01,36,14010,11.54,1214
2014-01-01,37,9203,11.54,797
2014-01-01,38,13523,11.54,1172
2014-01-01,39,9348,11.54,810
2014-01-01,41,7177,11.54,622
2014-01-01,42,11465,11.54,994
2014-01-01,43,7395,11.54,641
2014-01-01,45,7950,11.54,689
2014-01-01,46,9317,11.54,807
2014-01-01,47,6967,11.54,604
2014-01-01,49,8758,11.54,759
2014-01-01,50,13568,11.54,1176
2014-01-01,51,17656,11.54,1530
2014-01-01,52,9574,11.54,830
2014-01-01,53,15819,11.54,1371
2014-01-01,55,6525,11.54,565
2014-01-01,56,4673,11.54,405
2014-01-01,58,11244,11.54,974
2014-01-01,59,8325,11.54,721
2014-01-01,60,13936,11.54,1208
2014-01-01,61,12721,11.54,1102
2014-01-01,62,11541,11.54,1000
2014-01-01,63,14025,11.54,1215
2014-01-01,64,19274,11.54,1670
2014-01-01,65,15015,11.54,1301
2014-01-01,66,9270,11.54,803
2014-01-01,68,6445,11.54,558
2014-01-01,69,7189,11.54,623
2014-01-01,70,9047,11.54,784
2014-01-01,71,8579,11.54,743
2014-01-01,72,12246,11.54,1061
2014-01-01,73,9275,11.54,804
2014-01-01,74,6642,11.54,576
2014-01-01,75,4872,11.54,422
2014-01-01,77,8389,11.54,727
2014-01-01,78,5841,11.54,506
2014-01-01,79,8661,11.54,751
2014-01-01,80,6973,11.54,604
2014-01-01,81,3958,11.54,343
2014-01-01,82,6874,11.54,596
2014-01-01,85,5148,11.54,446
2014-01-01,86,8613,11.54,746
2014-01-01,87,6184,11.54,536
2014-01-01,88,6418,11.54,556
2014-01-01,90,5965,11.54,517
2014-01-01,91,6358,11.54,551
2014-01-01,92,8248,11.54,715
2014-01-01,93,5695,11.54,494
2014-01-01,94,7833,11.54,679
2014-01-01,95,6385,11.54,553
2014-01-01,96,5032,11.54,436
2014-01-01,999,9952,11.54,862
2014-02-01,1,5453,11.9,458
2014-02-01,2,6702,11.9,563
2014-02-01,3,8890,11.9,747
2014-02-01,5,24469,11.9,2056
2014-02-01,6,29377,11.9,2469
2014-02-01,7,23903,11.9,2009
2014-02-01,8,12143,11.9,1020
2014-02-01,9,21417,11.9,1800
2014-02-01,10,8115,11.9,682
2014-02-01,11,10588,11.9,890
2014-02-01,12,11936,11.9,1003
2014-02-01,13,7223,11.9,607
2014-02-01,14,6951,11.9,584
2014-02-01,15,7488,11.9,629
2014-02-01,16,6751,11.9,567
2014-02-01,17,10795,11.9,907
2014-02-01,18,8462,11.9,711
2014-02-01,19,21217,11.9,1783
2014-02-01,20,12580,11.9,1057
2014-02-01,21,15871,11.9,1334
2014-02-01,22,8972,11.9,754
2014-02-01,23,10524,11.9,884
2014-02-01,24,13667,11.9,1148
2014-02-01,25,7651,11.9,643
2014-02-01,26,13222,11.9,1111
2014-02-01,27,8806,11.9,740
2014-02-01,28,9226,11.9,775
2014-02-01,29,13194,11.9,1109
2014-02-01,30,12344,11.9,1037
2014-02-01,31,7743,11.9,651
2014-02-01,32,7573,11.9,636
2014-02-01,33,11119,11.9,934
2014-02-01,35,18035,11.9,1516
2014-02-01,36,13056,11.9,1097
2014-02-01,37,7618,11.9,640
2014-02-01,38,13545,11.9,1138
2014-02-01,39,8865,11.9,745
2014-02-01,41,6987,11.9,587
2014-02-01,42,11337,11.9,953
2014-02-01,43,7268,11.9,611
2014-02-01,45,8074,11.9,678
2014-02-01,46,9533,11.9,801
2014-02-01,47,7176,11.9,603
2014-02-01,49,8879,11.9,746
2014-02-01,50,12658,11.9,1064
2014-02-01,51,19729,11.9,1658
2014-02-01,52,9473,11.9,796
2014-02-01,53,11655,11.9,979
2014-02-01,55,6589,11.9,554
2014-02-01,56,4511,11.9,379
2014-02-01,58,11812,11.9,993
2014-02-01,59,8657,11.9,727
2014-02-01,60,12407,11.9,1043
2014-02-01,61,14052,11.9,1181
2014-02-01,62,11425,11.9,960
2014-02-01,63,13110,11.9,1102
2014-02-01,64,18880,11.9,1587
2014-02-01,65,13035,11.9,1095
2014-02-01,66,9352,11.9,786
2014-02-01,68,6462,11.9,543
2014-02-01,69,6920,11.9,582
2014-02-01,70,8890,11.9,747
2014-02-01,71,8542,11.9,718
2014-02-01,72,12396,11.9,1042
2014-02-01,73,9138,11.9,768
2014-02-01,74,6932,11.9,583
2014-02-01,75,5035,11.9,423
2014-02-01,77,8343,11.9,701
2014-02-01,78,5658,11.9,475
2014-02-01,79,8698,11.9,731
2014-02-01,80,7100,11.9,597
2014-02-01,81,3953,11.9,332
2014-02-01,82,7098,11.9,596
2014-02-01,85,5265,11.9,442
2014-02-01,86,8494,11.9,714
2014-02-01,87,6140,11.9,516
2014-02-01,88,6455,11.9,542
2014-02-01,90,5614,11.9,472
2014-02-01,91,6630,11.9,557
2014-02-01,92,8394,11.9,705
2014-02-01,93,5994,11.9,504
2014-02-01,94,7813,11.9,657
2014-02-01,95,6718,11.9,565
2014-02-01,96,5226,11.9,439
2014-02-01,999,10174,11.9,855
2014-03-01,1,5465,10.89,502
2014-03-01,2,6615,10.89,607
2014-03-01,3,8863,10.89,814
2014-03-01,5,23878,10.89,2193
2014-03-01,6,49055,10.89,4505
2014-03-01,7,27927,10.89,2564
2014-03-01,8,13077,10.89,1201
2014-03-01,9,24701,10.89,2268
2014-03-01,10,9008,10.89,827
2014-03-01,11,12968,10.89,1191
2014-03-01,12,14038,10.89,1289
2014-03-01,13,7460,10.89,685
2014-03-01,14,6958,10.89,639
2014-03-01,15,7510,10.89,690
2014-03-01,16,7048,10.89,647
2014-03-01,17,12524,10.89,1150
2014-03-01,18,8466,10.89,777
2014-03-01,19,16938,10.89,1555
2014-03-01,20,17183,10.89,1578
2014-03-01,21,16759,10.89,1539
2014-03-01,22,9129,10.89,838
2014-03-01,23,11821,10.89,1085
2014-03-01,24,14654,10.89,1346
2014-03-01,25,7689,10.89,706
2014-03-01,26,12995,10.89,1193
2014-03-01,27,9631,10.89,884
2014-03-01,28,9282,10.89,852
2014-03-01,29,14478,10.89,1329
2014-03-01,30,11801,10.89,1084
2014-03-01,31,7803,10.89,717
2014-03-01,32,7835,10.89,719
2014-03-01,33,10608,10.89,974
2014-03-01,35,20239,10.89,1858
2014-03-01,36,14448,10.89,1327
2014-03-01,37,9492,10.89,872
2014-03-01,38,13718,10.89,1260
2014-03-01,39,8539,10.89,784
2014-03-01,41,7074,10.89,650
2014-03-01,42,11934,10.89,1096
2014-03-01,43,7564,10.89,695
2014-03-01,45,8003,10.89,735
2014-03-01,46,10670,10.89,980
2014-03-01,47,7266,10.89,667
2014-03-01,49,9157,10.89,841
2014-03-01,50,13115,10.89,1204
2014-03-01,51,20150,10.89,1850
2014-03-01,52,9710,10.89,892
2014-03-01,53,12341,10.89,1133
2014-03-01,55,6904,10.89,634
2014-03-01,56,4841,10.89,445
2014-03-01,58,10912,10.89,1002
2014-03-01,59,9010,10.89,827
2014-03-01,60,14080,10.89,1293
2014-03-01,61,17723,10.89,1627
2014-03-01,62,12735,10.89,1169
2014-03-01,63,13200,10.89,1212
2014-03-01,64,20230,10.89,1858
2014-03-01,65,13557,10.89,1245
2014-03-01,66,10525,10.89,966
2014-03-01,68,6639,10.89,610
2014-03-01,69,7055,10.89,648
2014-03-01,70,9735,10.89,894
2014-03-01,71,8704,10.89,799
2014-03-01,72,14640,10.89,1344
2014-03-01,73,9920,10.89,911
2014-03-01,74,7921,10.89,727
2014-03-01,75,5021,10.89,461
2014-03-01,77,8303,10.89,762
2014-03-01,78,5832,10.89,536
2014-03-01,79,8852,10.89,813
2014-03-01,80,7188,10.89,660
2014-03-01,81,4050,10.89,372
2014-03-01,82,7223,10.89,663
2014-03-01,85,5878,10.89,540
2014-03-01,86,8573,10.89,787
2014-03-01,87,6376,10.89,585
2014-03-01,88,6541,10.89,601
2014-03-01,90,5572,10.89,512
2014-03-01,91,6573,10.89,604
2014-03-01,92,8452,10.89,776
2014-03-01,93,6218,10.89,571
2014-03-01,94,8158,10.89,749
2014-03-01,95,6878,10.89,632
2014-03-01,96,5078,10.89,466
2014-03-01,999,10372,10.89,952
2014-04-01,1,5610,10.52,533
2014-04-01,2,6963,10.52,662
2014-04-01,3,9557,10.52,908
2014-04-01,5,22540,10.52,2143
2014-04-01,6,29354,10.52,2790
2014-04-01,7,19937,10.52,1895
2014-04-01,8,11683,10.52,1111
2014-04-01,9,21555,10.52,2049
2014-04-01,10,9110,10.52,866
2014-04-01,11,11265,10.52,1071
2014-04-01,12,11945,10.52,1135
2014-04-01,13,8035,10.52,764
2014-04-01,14,7727,10.52,735
2014-04-01,15,8259,10.52,785
2014-04-01,16,7231,10.52,687
2014-04-01,17,12011,10.52,1142
2014-04-01,18,9096,10.52,865
2014-04-01,19,18190,10.52,1729
2014-04-01,20,14604,10.52,1388
2014-04-01,21,16929,10.52,1609
2014-04-01,22,9742,10.52,926
2014-04-01,23,11184,10.52,1063
2014-04-01,24,18084,10.52,1719
2014-04-01,25,8272,10.52,786
2014-04-01,26,14629,10.52,1391
2014-04-01,27,10010,10.52,952
2014-04-01,28,10029,10.52,953
2014-04-01,29,15209,10.52,1446
2014-04-01,30,13149,10.52,1250
2014-04-01,31,8558,10.52,813
2014-04-01,32,8296,10.52,789
2014-04-01,33,13937,10.52,1325
2014-04-01,35,17966,10.52,1708
2014-04-01,36,14684,10.52,1396
2014-04-01,37,11194,10.52,1064
2014-04-01,38,15284,10.52,1453
2014-04-01,39,8684,10.52,825
2014-04-01,41,7775,10.52,739
2014-04-01,42,12262,10.52,1166
2014-04-01,43,7991,10.52,760
2014-04-01,45,8520,10.52,810
2014-04-01,46,10520,10.52,1000
2014-04-01,47,8178,10.52,777
2014-04-01,49,9487,10.52,902
2014-04-01,50,15440,10.52,1468
2014-04-01,51,19909,10.52,1892
2014-04-01,52,10352,10.52,984
2014-04-01,53,11603,10.52,1103
2014-04-01,55,6840,10.52,650
2014-04-01,56,4810,10.52,457
2014-04-01,58,11534,10.52,1096
2014-04-01,59,9503,10.52,903
2014-04-01,60,13009,10.52,1237
2014-04-01,61,14235,10.52,1353
2014-04-01,62,12936,10.52,1230
2014-04-01,63,13620,10.52,1295
2014-04-01,64,24939,10.52,2371
2014-04-01,65,13711,10.52,1303
2014-04-01,66,10393,10.52,988
2014-04-01,68,7261,10.52,690
2014-04-01,69,7721,10.52,734
2014-04-01,70,10334,10.52,982
2014-04-01,71,9533,10.52,906
2014-04-01,72,13585,10.52,1291
2014-04-01,73,10780,10.52,1025
2014-04-01,74,7399,10.52,703
2014-04-01,75,5550,10.52,528
2014-04-01,77,9088,10.52,864
2014-04-01,78,6145,10.52,584
2014-04-01,79,9881,10.52,939
2014-04-01,80,7459,10.52,709
2014-04-01,81,4168,10.52,396
2014-04-01,82,7719,10.52,734
2014-04-01,85,6105,10.52,580
2014-04-01,86,8783,10.52,835
2014-04-01,87,6349,10.52,604
2014-04-01,88,6644,10.52,632
2014-04-01,90,6145,10.52,584
2014-04-01,91,7102,10.52,675
2014-04-01,92,9239,10.52,878
2014-04-01,93,6329,10.52,602
2014-04-01,94,8292,10.52,788
2014-04-01,95,7774,10.52,739
2014-04-01,96,5443,10.52,517
2014-04-01,999,11165,10.52,1061
2014-05-01,1,6086,11.18,544
2014-05-01,2,6910,11.18,618
2014-05-01,3,11010,11.18,985
2014-05-01,5,21911,11.18,1960
2014-05-01,6,33494,11.18,2996
2014-05-01,7,23135,11.18,2069
2014-05-01,8,12253,11.18,1096
2014-05-01,9,23342,11.18,2088
2014-05-01,10,9027,11.18,807
2014-05-01,11,12147,11.18,1086
2014-05-01,12,13134,11.18,1175
2014-05-01,13,8401,11.18,751
2014-05-01,14,8168,11.18,731
2014-05-01,15,8558,11.18,765
2014-05-01,16,7259,11.18,649
2014-05-01,17,11660,11.18,1043
2014-05-01,18,9308,11.18,833
2014-05-01,19,17940,11.18,1605
2014-05-01,20,13970,11.18,1250
2014-05-01,21,16566,11.18,1482
2014-05-01,22,10056,11.18,899
2014-05-01,23,11271,11.18,1008
2014-05-01,24,16062,11.18,1437
2014-05-01,25,8378,11.18,749
2014-05-01,26,13974,11.18,1250
2014-05-01,27,9986,11.18,893
2014-05-01,28,10085,11.18,902
2014-05-01,29,16570,11.18,1482
2014-05-01,30,13839,11.18,1238
2014-05-01,31,8728,11.18,781
2014-05-01,32,8595,11.18,769
2014-05-01,33,12662,11.18,1133
2014-05-01,35,18913,11.18,1692
2014-05-01,36,14571,11.18,1303
2014-05-01,37,10346,11.18,925
2014-05-01,38,16112,11.18,1441
2014-05-01,39,8992,11.18,804
2014-05-01,41,7983,11.18,714
2014-05-01,42,12706,11.18,1136
2014-05-01,43,8414,11.18,753
2014-05-01,45,8606,11.18,770
2014-05-01,46,10579,11.18,946
2014-05-01,47,8169,11.18,731
2014-05-01,49,9666,11.18,865
2014-05-01,50,14802,11.18,1324
2014-05-01,51,20469,11.18,1831
2014-05-01,52,10364,11.18,927
2014-05-01,53,14249,11.18,1275
2014-05-01,55,7111,11.18,636
2014-05-01,56,4979,11.18,445
2014-05-01,58,11557,11.18,1034
2014-05-01,59,9647,11.18,863
2014-05-01,60,12868,11.18,1151
2014-05-01,61,13713,11.18,1227
2014-05-01,62,12766,11.18,1142
2014-05-01,63,13254,11.18,1186
2014-05-01,64,19306,11.18,1727
2014-05-01,65,13541,11.18,1211
2014-05-01,66,10106,11.18,904
2014-05-01,68,7372,11.18,659
2014-05-01,69,7866,11.18,704
2014-05-01,70,10008,11.18,895
2014-05-01,71,9602,11.18,859
2014-05-01,72,13635,11.18,1220
2014-05-01,73,10162,11.18,909
2014-05-01,74,7596,11.18,679
2014-05-01,75,6012,11.18,538
2014-05-01,77,9151,11.18,819
2014-05-01,78,6370,11.18,570
2014-05-01,79,9799,11.18,876
2014-05-01,80,7552,11.18,675
2014-05-01,81,4246,11.18,380
2014-05-01,82,7966,11.18,713
2014-05-01,85,6169,11.18,552
2014-05-01,86,8678,11.18,776
2014-05-01,87,6432,11.18,575
2014-05-01,88,6822,11.18,610
2014-05-01,90,5764,11.18,516
2014-05-01,91,7262,11.18,650
2014-05-01,92,9302,11.18,832
2014-05-01,93,6319,11.18,565
2014-05-01,94,8367,11.18,748
2014-05-01,95,7242,11.18,648
2014-05-01,96,5511,11.18,493
2014-05-01,999,11190,11.18,1001
2014-06-01,1,8479,11.83,717
2014-06-01,2,9858,11.83,833
2014-06-01,3,14887,11.83,1258
2014-06-01,5,46739,11.83,3951
2014-06-01,6,42159,11.83,3564
2014-06-01,7,31325,11.83,2648
2014-06-01,8,19568,11.83,1654
2014-06-01,9,31857,11.83,2693
2014-06-01,10,13428,11.83,1135
2014-06-01,11,18841,11.83,1593
2014-06-01,12,17287,11.83,1461
2014-06-01,13,12397,11.83,1048
2014-06-01,14,11494,11.83,972
2014-06-01,15,12252,11.83,1036
2014-06-01,16,11016,11.83,931
2014-06-01,17,17489,11.83,1478
2014-06-01,18,13948,11.83,1179
2014-06-01,19,25117,11.83,2123
2014-06-01,20,21448,11.83,1813
2014-06-01,21,25206,11.83,2131
2014-06-01,22,14526,11.83,1228
2014-06-01,23,16153,11.83,1365
2014-06-01,24,22595,11.83,1910
2014-06-01,25,11969,11.83,1012
2014-06-01,26,19764,11.83,1671
2014-06-01,27,14287,11.83,1208
2014-06-01,28,14780,11.83,1249
2014-06-01,29,21718,11.83,1836
2014-06-01,30,18831,11.83,1592
2014-06-01,31,12473,11.83,1054
2014-06-01,32,12580,11.83,1063
2014-06-01,33,18124,11.83,1532
2014-06-01,35,25692,11.83,2172
2014-06-01,36,21141,11.83,1787
2014-06-01,37,15352,11.83,1298
2014-06-01,38,22563,11.83,1907
2014-06-01,39,12734,11.83,1076
2014-06-01,41,11329,11.83,958
2014-06-01,42,18534,11.83,1567
2014-06-01,43,11670,11.83,986
2014-06-01,45,12518,11.83,1058
2014-06-01,46,15354,11.83,1298
2014-06-01,47,11766,11.83,995
2014-06-01,49,13751,11.83,1162
2014-06-01,50,21331,11.83,1803
2014-06-01,51,26562,11.83,2245
2014-06-01,52,15305,11.83,1294
2014-06-01,53,17425,11.83,1473
2014-06-01,55,9937,11.83,840
2014-06-01,56,7018,11.83,593
2014-06-01,58,17189,11.83,1453
2014-06-01,59,13195,11.83,1115
2014-06-01,60,19471,11.83,1646
2014-06-01,61,20644,11.83,1745
2014-06-01,62,18264,11.83,1544
2014-06-01,63,20046,11.83,1695
2014-06-01,64,27491,11.83,2324
2014-06-01,65,21355,11.83,1805
2014-06-01,66,14769,11.83,1248
2014-06-01,68,10655,11.83,901
2014-06-01,69,11508,11.83,973
2014-06-01,70,14358,11.83,1214
2014-06-01,71,13948,11.83,1179
2014-06-01,72,19602,11.83,1657
2014-06-01,73,14028,11.83,1186
2014-06-01,74,10829,11.83,915
2014-06-01,75,8162,11.83,690
2014-06-01,77,13681,11.83,1156
2014-06-01,78,8074,11.83,683
2014-06-01,79,14572,11.83,1232
2014-06-01,80,10516,11.83,889
2014-06-01,81,5861,11.83,495
2014-06-01,82,11026,11.83,932
2014-06-01,85,8647,11.83,731
2014-06-01,86,12806,11.83,1083
2014-06-01,87,9128,11.83,772
2014-06-01,88,9840,11.83,832
2014-06-01,90,9356,11.83,791
2014-06-01,91,9854,11.83,833
2014-06-01,92,13390,11.83,1132
2014-06-01,93,9240,11.83,781
2014-06-01,94,12314,11.83,1041
2014-06-01,95,10683,11.83,903
2014-06-01,96,7988,11.83,675
2014-06-01,999,16462,11.83,1392
2014-07-01,1,6344,12.26,517
2014-07-01,2,7704,12.26,628
2014-07-01,3,10679,12.26,871
2014-07-01,5,33003,12.26,2692
2014-07-01,6,30973,12.26,2526
2014-07-01,7,23641,12.26,1928
2014-07-01,8,12563,12.26,1025
2014-07-01,9,22860,12.26,1865
2014-07-01,10,9976,12.26,814
2014-07-01,11,12907,12.26,1053
2014-07-01,12,12599,12.26,1028
2014-07-01,13,9035,12.26,737
2014-07-01,14,8940,12.26,729
2014-07-01,15,9151,12.26,746
2014-07-01,16,8033,12.26,655
2014-07-01,17,12769,12.26,1042
2014-07-01,18,9980,12.26,814
2014-07-01,19,17938,12.26,1463
2014-07-01,20,15321,12.26,1250
2014-07-01,21,17476,12.26,1425
2014-07-01,22,10546,12.26,860
2014-07-01,23,11770,12.26,960
2014-07-01,24,16790,12.26,1369
2014-07-01,25,9031,12.26,737
2014-07-01,26,17715,12.26,1445
2014-07-01,27,10370,12.26,846
2014-07-01,28,10853,12.26,885
2014-07-01,29,17080,12.26,1393
2014-07-01,30,14139,12.26,1153
2014-07-01,31,9435,12.26,770
2014-07-01,32,9227,12.26,753
2014-07-01,33,13152,12.26,1073
2014-07-01,35,19791,12.26,1614
2014-07-01,36,15935,12.26,1300
2014-07-01,37,12256,12.26,1000
2014-07-01,38,16288,12.26,1329
2014-07-01,39,9852,12.26,804
2014-07-01,41,8460,12.26,690
2014-07-01,42,13546,12.26,1105
2014-07-01,43,8840,12.26,721
2014-07-01,45,9169,12.26,748
2014-07-01,46,11260,12.26,918
2014-07-01,47,8805,12.26,718
2014-07-01,49,10658,12.26,869
2014-07-01,50,15913,12.26,1298
2014-07-01,51,21089,12.26,1720
2014-07-01,52,11136,12.26,908
2014-07-01,53,14353,12.26,1171
2014-07-01,55,7703,12.26,628
2014-07-01,56,5333,12.26,435
2014-07-01,58,13161,12.26,1073
2014-07-01,59,8900,12.26,726
2014-07-01,60,15182,12.26,1238
2014-07-01,61,15608,12.26,1273
2014-07-01,62,13427,12.26,1095
2014-07-01,63,15201,12.26,1240
2014-07-01,64,18811,12.26,1534
2014-07-01,65,14292,12.26,1166
2014-07-01,66,10966,12.26,894
2014-07-01,68,8029,12.26,655
2014-07-01,69,8627,12.26,704
2014-07-01,70,10619,12.26,866
2014-07-01,71,10310,12.26,841
2014-07-01,72,13980,12.26,1140
2014-07-01,73,10802,12.26,881
2014-07-01,74,8261,12.26,674
2014-07-01,75,6330,12.26,516
2014-07-01,77,9904,12.26,808
2014-07-01,78,6801,12.26,555
2014-07-01,79,10229,12.26,834
2014-07-01,80,8533,12.26,696
2014-07-01,81,4771,12.26,389
2014-07-01,82,8633,12.26,704
2014-07-01,85,6221,12.26,507
2014-07-01,86,9826,12.26,801
2014-07-01,87,7113,12.26,580
2014-07-01,88,7401,12.26,604
2014-07-01,90,7060,12.26,576
2014-07-01,91,7308,12.26,596
2014-07-01,92,9559,12.26,780
2014-07-01,93,6833,12.26,557
2014-07-01,94,8973,12.26,732
2014-07-01,95,8175,12.26,667
2014-07-01,96,6044,12.26,493
2014-07-01,999,12965,12.26,1058
2014-08-01,1,6364,13.32,478
2014-08-01,2,7211,13.32,541
2014-08-01,3,10281,13.32,772
2014-08-01,5,30149,13.32,2263
2014-08-01,6,31711,13.32,2381
2014-08-01,7,21553,13.32,1618
2014-08-01,8,13136,13.32,986
2014-08-01,9,24716,13.32,1856
2014-08-01,10,9634,13.32,723
2014-08-01,11,13067,13.32,981
2014-08-01,12,15489,13.32,1163
2014-08-01,13,8781,13.32,659
2014-08-01,14,8357,13.32,627
2014-08-01,15,8647,13.32,649
2014-08-01,16,7586,13.32,570
2014-08-01,17,12693,13.32,953
2014-08-01,18,9855,13.32,740
2014-08-01,19,17788,13.32,1335
2014-08-01,20,14786,13.32,1110
2014-08-01,21,18496,13.32,1389
2014-08-01,22,10566,13.32,793
2014-08-01,23,11866,13.32,891
2014-08-01,24,16469,13.32,1236
2014-08-01,25,8956,13.32,672
2014-08-01,26,18227,13.32,1368
2014-08-01,27,10548,13.32,792
2014-08-01,28,10705,13.32,804
2014-08-01,29,15044,13.32,1129
2014-08-01,30,14252,13.32,1070
2014-08-01,31,8834,13.32,663
2014-08-01,32,8802,13.32,661
2014-08-01,33,12815,13.32,962
2014-08-01,35,19295,13.32,1449
2014-08-01,36,16246,13.32,1220
2014-08-01,37,11090,13.32,833
2014-08-01,38,17217,13.32,1293
2014-08-01,39,10496,13.32,788
2014-08-01,41,8532,13.32,641
2014-08-01,42,13543,13.32,1017
2014-08-01,43,8599,13.32,646
2014-08-01,45,9019,13.32,677
2014-08-01,46,10794,13.32,810
2014-08-01,47,8183,13.32,614
2014-08-01,49,10629,13.32,798
2014-08-01,50,16459,13.32,1236
2014-08-01,51,20995,13.32,1576
2014-08-01,52,11157,13.32,838
2014-08-01,53,13774,13.32,1034
2014-08-01,55,8434,13.32,633
2014-08-01,56,5614,13.32,421
2014-08-01,58,12191,13.32,915
2014-08-01,59,9981,13.32,749
2014-08-01,60,14269,13.32,1071
2014-08-01,61,14559,13.32,1093
2014-08-01,62,13283,13.32,997
2014-08-01,63,13564,13.32,1018
2014-08-01,64,19090,13.32,1433
2014-08-01,65,14725,13.32,1105
2014-08-01,66,10399,13.32,781
2014-08-01,68,7872,13.32,591
2014-08-01,69,8043,13.32,604
2014-08-01,70,10385,13.32,780
2014-08-01,71,9979,13.32,749
2014-08-01,72,14181,13.32,1065
2014-08-01,73,10593,13.32,795
2014-08-01,74,7905,13.32,593
2014-08-01,75,5754,13.32,432
2014-08-01,77,9564,13.32,718
2014-08-01,78,6641,13.32,499
2014-08-01,79,10258,13.32,770
2014-08-01,80,8520,13.32,640
2014-08-01,81,4795,13.32,360
2014-08-01,82,7959,13.32,598
2014-08-01,85,6577,13.32,494
2014-08-01,86,9874,13.32,741
2014-08-01,87,7195,13.32,540
2014-08-01,88,7304,13.32,548
2014-08-01,90,6515,13.32,489
2014-08-01,91,7280,13.32,547
2014-08-01,92,9664,13.32,726
2014-08-01,93,6827,13.32,513
2014-08-01,94,9037,13.32,678
2014-08-01,95,7672,13.32,576
2014-08-01,96,5908,13.32,444
2014-08-01,999,12121,13.32,910
2014-09-01,1,6083,14.8,411
2014-09-01,2,7841,14.8,530
2014-09-01,3,11305,14.8,764
2014-09-01,5,32158,14.8,2173
2014-09-01,6,35645,14.8,2408
2014-09-01,7,22169,14.8,1498
2014-09-01,8,13627,14.8,921
2014-09-01,9,25410,14.8,1717
2014-09-01,10,10316,14.8,697
2014-09-01,11,13569,14.8,917
2014-09-01,12,15239,14.8,1030
2014-09-01,13,8955,14.8,605
2014-09-01,14,8548,14.8,578
2014-09-01,15,8890,14.8,601
2014-09-01,16,7926,14.8,536
2014-09-01,17,13279,14.8,897
2014-09-01,18,11630,14.8,786
2014-09-01,19,18572,14.8,1255
2014-09-01,20,15115,14.8,1021
2014-09-01,21,18992,14.8,1283
2014-09-01,22,10734,14.8,725
2014-09-01,23,11928,14.8,806
2014-09-01,24,22828,14.8,1542
2014-09-01,25,9263,14.8,626
2014-09-01,26,16514,14.8,1116
2014-09-01,27,11026,14.8,745
2014-09-01,28,10991,14.8,743
2014-09-01,29,15855,14.8,1071
2014-09-01,30,14873,14.8,1005
2014-09-01,31,9299,14.8,628
2014-09-01,32,9317,14.8,630
2014-09-01,33,13382,14.8,904
2014-09-01,35,20603,14.8,1392
2014-09-01,36,16907,14.8,1142
2014-09-01,37,11455,14.8,774
2014-09-01,38,18872,14.8,1275
2014-09-01,39,10659,14.8,720
2014-09-01,41,8590,14.8,580
2014-09-01,42,14289,14.8,965
2014-09-01,43,8978,14.8,607
2014-09-01,45,9439,14.8,638
2014-09-01,46,11426,14.8,772
2014-09-01,47,8770,14.8,593
2014-09-01,49,10969,14.8,741
2014-09-01,50,15840,14.8,1070
2014-09-01,51,20441,14.8,1381
2014-09-01,52,11499,14.8,777
2014-09-01,53,14179,14.8,958
2014-09-01,55,8073,14.8,545
2014-09-01,56,5494,14.8,371
2014-09-01,58,13326,14.8,900
2014-09-01,59,10834,14.8,732
2014-09-01,60,14250,14.8,963
2014-09-01,61,17134,14.8,1158
2014-09-01,62,13622,14.8,920
2014-09-01,63,14676,14.8,992
2014-09-01,64,20489,14.8,1384
2014-09-01,65,15233,14.8,1029
2014-09-01,66,11228,14.8,759
2014-09-01,68,8120,14.8,549
2014-09-01,69,8949,14.8,605
2014-09-01,70,11374,14.8,769
2014-09-01,71,10735,14.8,725
2014-09-01,72,15515,14.8,1048
2014-09-01,73,10461,14.8,707
2014-09-01,74,8995,14.8,608
2014-09-01,75,6164,14.8,416
2014-09-01,77,9944,14.8,672
2014-09-01,78,6667,14.8,450
2014-09-01,79,11144,14.8,753
2014-09-01,80,8663,14.8,585
2014-09-01,81,4848,14.8,328
2014-09-01,82,8454,14.8,571
2014-09-01,85,6605,14.8,446
2014-09-01,86,9996,14.8,675
2014-09-01,87,7233,14.8,489
2014-09-01,88,7424,14.8,502
2014-09-01,90,6464,14.8,437
2014-09-01,91,7643,14.8,516
2014-09-01,92,9764,14.8,660
