date,clae2,salary,dollar,dolarized_salary
2015-10-01,91,13762,15.87,867
2015-10-01,92,17545,15.87,1106
2015-10-01,93,11866,15.87,748
2015-10-01,94,16068,15.87,1012
2015-10-01,95,11047,15.87,696
2015-10-01,96,10464,15.87,659
2015-10-01,999,26439,15.87,1666
2015-11-01,1,9168,15.15,605
2015-11-01,2,8018,15.15,529
2015-11-01,3,29341,15.15,1937
2015-11-01,5,54625,15.15,3606
2015-11-01,6,61505,15.15,4060
2015-11-01,7,36759,15.15,2426
2015-11-01,8,18802,15.15,1241
2015-11-01,9,51969,15.15,3430
2015-11-01,10,18424,15.15,1216
2015-11-01,11,22108,15.15,1459
2015-11-01,12,27555,15.15,1819
2015-11-01,13,14293,15.15,943
2015-11-01,14,12189,15.15,805
2015-11-01,15,13425,15.15,886
2015-11-01,16,9493,15.15,627
2015-11-01,17,20110,15.15,1327
2015-11-01,18,17755,15.15,1172
2015-11-01,19,37314,15.15,2463
2015-11-01,20,27221,15.15,1797
2015-11-01,21,36614,15.15,2417
2015-11-01,22,17355,15.15,1146
2015-11-01,23,18808,15.15,1241
2015-11-01,24,23653,15.15,1561
2015-11-01,25,12882,15.15,850
2015-11-01,26,25683,15.15,1695
2015-11-01,27,16711,15.15,1103
2015-11-01,28,17010,15.15,1123
2015-11-01,29,23495,15.15,1551
2015-11-01,30,21095,15.15,1392
2015-11-01,31,12187,15.15,804
2015-11-01,32,14379,15.15,949
2015-11-01,33,20507,15.15,1354
2015-11-01,35,36850,15.15,2432
2015-11-01,36,25663,15.15,1694
2015-11-01,37,16145,15.15,1066
2015-11-01,38,23273,15.15,1536
2015-11-01,39,18009,15.15,1189
2015-11-01,41,8109,15.15,535
2015-11-01,42,16688,15.15,1102
2015-11-01,43,11916,15.15,787
2015-11-01,45,13903,15.15,918
2015-11-01,46,16499,15.15,1089
2015-11-01,47,13742,15.15,907
2015-11-01,49,18928,15.15,1249
2015-11-01,50,42917,15.15,2833
2015-11-01,51,46087,15.15,3042
2015-11-01,52,19118,15.15,1262
2015-11-01,53,19205,15.15,1268
2015-11-01,55,13044,15.15,861
2015-11-01,56,9151,15.15,604
2015-11-01,58,22774,15.15,1503
2015-11-01,59,18120,15.15,1196
2015-11-01,60,27394,15.15,1808
2015-11-01,61,27712,15.15,1829
2015-11-01,62,22161,15.15,1463
2015-11-01,63,25307,15.15,1670
2015-11-01,64,41963,15.15,2770
2015-11-01,65,25998,15.15,1716
2015-11-01,66,23226,15.15,1533
2015-11-01,68,13427,15.15,886
2015-11-01,69,15514,15.15,1024
2015-11-01,70,17613,15.15,1163
2015-11-01,71,15060,15.15,994
2015-11-01,72,25265,15.15,1668
2015-11-01,73,20239,15.15,1336
2015-11-01,74,13692,15.15,904
2015-11-01,75,9676,15.15,639
2015-11-01,77,17301,15.15,1142
2015-11-01,78,9379,15.15,619
2015-11-01,79,15868,15.15,1047
2015-11-01,80,11752,15.15,776
2015-11-01,81,9348,15.15,617
2015-11-01,82,14424,15.15,952
2015-11-01,85,8835,15.15,583
2015-11-01,86,17486,15.15,1154
2015-11-01,87,11516,15.15,760
2015-11-01,88,11222,15.15,741
2015-11-01,90,8255,15.15,545
2015-11-01,91,14150,15.15,934
2015-11-01,92,17759,15.15,1172
2015-11-01,93,12208,15.15,806
2015-11-01,94,16320,15.15,1077
2015-11-01,95,11495,15.15,759
2015-11-01,96,11007,15.15,727
2015-11-01,999,26732,15.15,1764
2015-12-01,1,13209,14.45,914
2015-12-01,2,12360,14.45,855
2015-12-01,3,33746,14.45,2335
2015-12-01,5,95736,14.45,6625
2015-12-01,6,94616,14.45,6548
2015-12-01,7,62519,14.45,4327
2015-12-01,8,28595,14.45,1979
2015-12-01,9,76070,14.45,5264
2015-12-01,10,28618,14.45,1980
2015-12-01,11,34925,14.45,2417
2015-12-01,12,38192,14.45,2643
2015-12-01,13,23681,14.45,1639
2015-12-01,14,19907,14.45,1378
2015-12-01,15,23479,14.45,1625
2015-12-01,16,15485,14.45,1072
2015-12-01,17,31616,14.45,2188
2015-12-01,18,26275,14.45,1818
2015-12-01,19,61771,14.45,4275
2015-12-01,20,40220,14.45,2783
2015-12-01,21,55770,14.45,3860
2015-12-01,22,28219,14.45,1953
2015-12-01,23,30165,14.45,2088
2015-12-01,24,37387,14.45,2587
2015-12-01,25,20621,14.45,1427
2015-12-01,26,44321,14.45,3067
2015-12-01,27,27399,14.45,1896
2015-12-01,28,27196,14.45,1882
2015-12-01,29,46310,14.45,3205
2015-12-01,30,29348,14.45,2031
2015-12-01,31,19056,14.45,1319
2015-12-01,32,22146,14.45,1533
2015-12-01,33,32622,14.45,2258
2015-12-01,35,52503,14.45,3633
2015-12-01,36,38323,14.45,2652
2015-12-01,37,23359,14.45,1617
2015-12-01,38,34375,14.45,2379
2015-12-01,39,26879,14.45,1860
2015-12-01,41,11627,14.45,805
2015-12-01,42,24993,14.45,1730
2015-12-01,43,17173,14.45,1188
2015-12-01,45,20813,14.45,1440
2015-12-01,46,24704,14.45,1710
2015-12-01,47,20991,14.45,1453
2015-12-01,49,27588,14.45,1909
2015-12-01,50,65915,14.45,4562
2015-12-01,51,72363,14.45,5008
2015-12-01,52,29524,14.45,2043
2015-12-01,53,29543,14.45,2044
2015-12-01,55,18967,14.45,1313
2015-12-01,56,13068,14.45,904
2015-12-01,58,35603,14.45,2464
2015-12-01,59,27806,14.45,1924
2015-12-01,60,42670,14.45,2953
2015-12-01,61,40829,14.45,2826
2015-12-01,62,33870,14.45,2344
2015-12-01,63,40016,14.45,2769
2015-12-01,64,51281,14.45,3549
2015-12-01,65,39323,14.45,2721
2015-12-01,66,35340,14.45,2446
2015-12-01,68,20632,14.45,1428
2015-12-01,69,22882,14.45,1584
2015-12-01,70,26051,14.45,1803
2015-12-01,71,22492,14.45,1557
2015-12-01,72,38327,14.45,2652
2015-12-01,73,29682,14.45,2054
2015-12-01,74,20978,14.45,1452
2015-12-01,75,13973,14.45,967
2015-12-01,77,23487,14.45,1625
2015-12-01,78,15108,14.45,1046
2015-12-01,79,22395,14.45,1550
2015-12-01,80,16451,14.45,1138
2015-12-01,81,13345,14.45,924
2015-12-01,82,21585,14.45,1494
2015-12-01,85,13142,14.45,909
2015-12-01,86,26418,14.45,1828
2015-12-01,87,17104,14.45,1184
2015-12-01,88,17130,14.45,1185
2015-12-01,90,13643,14.45,944
2015-12-01,91,21306,14.45,1474
2015-12-01,92,28681,14.45,1985
2015-12-01,93,18677,14.45,1293
2015-12-01,94,25423,14.45,1759
2015-12-01,95,17272,14.45,1195
2015-12-01,96,15817,14.45,1095
2015-12-01,999,38659,14.45,2675
2016-01-01,1,9424,14.36,656
2016-01-01,2,8439,14.36,588
2016-01-01,3,24423,14.36,1701
2016-01-01,5,60524,14.36,4215
2016-01-01,6,69638,14.36,4849
2016-01-01,7,52210,14.36,3636
2016-01-01,8,19847,14.36,1382
2016-01-01,9,54522,14.36,3797
2016-01-01,10,20244,14.36,1410
2016-01-01,11,25974,14.36,1809
2016-01-01,12,30530,14.36,2126
2016-01-01,13,14357,14.36,1000
2016-01-01,14,12746,14.36,888
2016-01-01,15,14584,14.36,1016
2016-01-01,16,10013,14.36,697
2016-01-01,17,22013,14.36,1533
2016-01-01,18,17562,14.36,1223
2016-01-01,19,36637,14.36,2551
2016-01-01,20,28691,14.36,1998
2016-01-01,21,41877,14.36,2916
2016-01-01,22,18585,14.36,1294
2016-01-01,23,20392,14.36,1420
2016-01-01,24,26961,14.36,1878
2016-01-01,25,13539,14.36,943
2016-01-01,26,21518,14.36,1498
2016-01-01,27,17082,14.36,1190
2016-01-01,28,18729,14.36,1304
2016-01-01,29,29017,14.36,2021
2016-01-01,30,21982,14.36,1531
2016-01-01,31,12683,14.36,883
2016-01-01,32,15504,14.36,1080
2016-01-01,33,30137,14.36,2099
2016-01-01,35,55849,14.36,3889
2016-01-01,36,28038,14.36,1953
2016-01-01,37,16659,14.36,1160
2016-01-01,38,27027,14.36,1882
2016-01-01,39,18752,14.36,1306
2016-01-01,41,7759,14.36,540
2016-01-01,42,17183,14.36,1197
2016-01-01,43,11875,14.36,827
2016-01-01,45,15161,14.36,1056
2016-01-01,46,17699,14.36,1233
2016-01-01,47,14474,14.36,1008
2016-01-01,49,20158,14.36,1404
2016-01-01,50,44770,14.36,3118
2016-01-01,51,48818,14.36,3400
2016-01-01,52,21148,14.36,1473
2016-01-01,53,20906,14.36,1456
2016-01-01,55,13293,14.36,926
2016-01-01,56,9439,14.36,657
2016-01-01,58,26890,14.36,1873
2016-01-01,59,19580,14.36,1364
2016-01-01,60,31151,14.36,2169
2016-01-01,61,33536,14.36,2335
2016-01-01,62,25026,14.36,1743
2016-01-01,63,30378,14.36,2115
2016-01-01,64,46980,14.36,3272
2016-01-01,65,32103,14.36,2236
2016-01-01,66,28477,14.36,1983
2016-01-01,68,14984,14.36,1043
2016-01-01,69,17349,14.36,1208
2016-01-01,70,20607,14.36,1435
2016-01-01,71,16222,14.36,1130
2016-01-01,72,28491,14.36,1984
2016-01-01,73,22966,14.36,1599
2016-01-01,74,15565,14.36,1084
2016-01-01,75,9755,14.36,679
2016-01-01,77,16445,14.36,1145
2016-01-01,78,11817,14.36,823
2016-01-01,79,16441,14.36,1145
2016-01-01,80,12586,14.36,876
2016-01-01,81,9327,14.36,650
2016-01-01,82,16129,14.36,1123
2016-01-01,85,9393,14.36,654
2016-01-01,86,18367,14.36,1279
2016-01-01,87,11992,14.36,835
2016-01-01,88,12635,14.36,880
2016-01-01,90,10316,14.36,718
2016-01-01,91,14281,14.36,994
2016-01-01,92,18669,14.36,1300
2016-01-01,93,14079,14.36,980
2016-01-01,94,18113,14.36,1261
2016-01-01,95,11979,14.36,834
2016-01-01,96,11711,14.36,816
2016-01-01,999,27708,14.36,1930
2016-02-01,1,9547,15.02,636
2016-02-01,2,8544,15.02,569
2016-02-01,3,23183,15.02,1543
2016-02-01,5,55553,15.02,3699
2016-02-01,6,83979,15.02,5591
2016-02-01,7,59499,15.02,3961
2016-02-01,8,20063,15.02,1336
2016-02-01,9,55399,15.02,3688
2016-02-01,10,19377,15.02,1290
2016-02-01,11,24571,15.02,1636
2016-02-01,12,32165,15.02,2141
2016-02-01,13,14600,15.02,972
2016-02-01,14,12774,15.02,850
2016-02-01,15,15416,15.02,1026
2016-02-01,16,10452,15.02,696
2016-02-01,17,22930,15.02,1527
2016-02-01,18,17344,15.02,1155
2016-02-01,19,54816,15.02,3650
2016-02-01,20,28818,15.02,1919
2016-02-01,21,37529,15.02,2499
2016-02-01,22,18986,15.02,1264
2016-02-01,23,19424,15.02,1293
2016-02-01,24,28385,15.02,1890
2016-02-01,25,14488,15.02,965
2016-02-01,26,24482,15.02,1630
2016-02-01,27,17937,15.02,1194
2016-02-01,28,19450,15.02,1295
2016-02-01,29,27032,15.02,1800
2016-02-01,30,22524,15.02,1500
2016-02-01,31,12921,15.02,860
2016-02-01,32,15741,15.02,1048
2016-02-01,33,22382,15.02,1490
2016-02-01,35,43637,15.02,2905
2016-02-01,36,26510,15.02,1765
2016-02-01,37,17811,15.02,1186
2016-02-01,38,24991,15.02,1664
2016-02-01,39,19161,15.02,1276
2016-02-01,41,7897,15.02,526
2016-02-01,42,17244,15.02,1148
2016-02-01,43,12172,15.02,810
2016-02-01,45,15134,15.02,1008
2016-02-01,46,17683,15.02,1177
2016-02-01,47,14946,15.02,995
2016-02-01,49,20439,15.02,1361
2016-02-01,50,44312,15.02,2950
2016-02-01,51,50629,15.02,3371
2016-02-01,52,20931,15.02,1394
2016-02-01,53,21636,15.02,1440
2016-02-01,55,13688,15.02,911
2016-02-01,56,9380,15.02,625
2016-02-01,58,28092,15.02,1870
2016-02-01,59,20060,15.02,1336
2016-02-01,60,30171,15.02,2009
2016-02-01,61,33773,15.02,2249
2016-02-01,62,24956,15.02,1662
2016-02-01,63,29959,15.02,1995
2016-02-01,64,46636,15.02,3105
2016-02-01,65,27371,15.02,1822
2016-02-01,66,25354,15.02,1688
2016-02-01,68,13813,15.02,920
2016-02-01,69,16154,15.02,1075
2016-02-01,70,19389,15.02,1291
2016-02-01,71,16181,15.02,1077
2016-02-01,72,26304,15.02,1751
2016-02-01,73,23008,15.02,1532
2016-02-01,74,17156,15.02,1142
2016-02-01,75,9457,15.02,630
2016-02-01,77,17067,15.02,1136
2016-02-01,78,12563,15.02,836
2016-02-01,79,16808,15.02,1119
2016-02-01,80,12752,15.02,849
2016-02-01,81,9595,15.02,639
2016-02-01,82,16394,15.02,1091
2016-02-01,85,9234,15.02,615
2016-02-01,86,18701,15.02,1245
2016-02-01,87,12526,15.02,834
2016-02-01,88,12308,15.02,819
2016-02-01,90,8677,15.02,578
2016-02-01,91,14138,15.02,941
2016-02-01,92,19216,15.02,1279
2016-02-01,93,14295,15.02,952
2016-02-01,94,17311,15.02,1153
2016-02-01,95,12017,15.02,800
2016-02-01,96,12156,15.02,809
2016-02-01,999,27392,15.02,1824
2016-03-01,1,9393,15.56,604
2016-03-01,2,8987,15.56,578
2016-03-01,3,21433,15.56,1377
2016-03-01,5,51191,15.56,3290
2016-03-01,6,109152,15.56,7015
2016-03-01,7,50865,15.56,3269
2016-03-01,8,19887,15.56,1278
2016-03-01,9,56066,15.56,3603
2016-03-01,10,20526,15.56,1319
2016-03-01,11,27739,15.56,1783
2016-03-01,12,30040,15.56,1931
2016-03-01,13,15298,15.56,983
2016-03-01,14,13281,15.56,854
2016-03-01,15,16144,15.56,1038
2016-03-01,16,11114,15.56,714
2016-03-01,17,22868,15.56,1470
2016-03-01,18,17221,15.56,1107
2016-03-01,19,51008,15.56,3278
2016-03-01,20,36108,15.56,2321
2016-03-01,21,42584,15.56,2737
2016-03-01,22,19365,15.56,1245
2016-03-01,23,22204,15.56,1427
2016-03-01,24,25536,15.56,1641
2016-03-01,25,13854,15.56,890
2016-03-01,26,28237,15.56,1815
2016-03-01,27,19380,15.56,1246
2016-03-01,28,18070,15.56,1161
2016-03-01,29,30306,15.56,1948
2016-03-01,30,22793,15.56,1465
2016-03-01,31,13526,15.56,869
2016-03-01,32,15857,15.56,1019
2016-03-01,33,23387,15.56,1503
2016-03-01,35,51068,15.56,3282
2016-03-01,36,27741,15.56,1783
2016-03-01,37,17354,15.56,1115
2016-03-01,38,26481,15.56,1702
2016-03-01,39,19249,15.56,1237
2016-03-01,41,8296,15.56,533
2016-03-01,42,18378,15.56,1181
2016-03-01,43,12441,15.56,800
2016-03-01,45,15574,15.56,1001
2016-03-01,46,19369,15.56,1245
2016-03-01,47,15138,15.56,973
2016-03-01,49,20516,15.56,1319
2016-03-01,50,46091,15.56,2962
2016-03-01,51,52605,15.56,3381
2016-03-01,52,20960,15.56,1347
2016-03-01,53,21556,15.56,1385
2016-03-01,55,14298,15.56,919
2016-03-01,56,9723,15.56,625
2016-03-01,58,26957,15.56,1732
2016-03-01,59,20247,15.56,1301
2016-03-01,60,33043,15.56,2124
2016-03-01,61,43100,15.56,2770
2016-03-01,62,27233,15.56,1750
2016-03-01,63,34757,15.56,2234
2016-03-01,64,41106,15.56,2642
2016-03-01,65,29773,15.56,1913
2016-03-01,66,31811,15.56,2044
2016-03-01,68,14402,15.56,926
2016-03-01,69,16976,15.56,1091
2016-03-01,70,21486,15.56,1381
2016-03-01,71,16952,15.56,1089
2016-03-01,72,32880,15.56,2113
2016-03-01,73,23998,15.56,1542
2016-03-01,74,16458,15.56,1058
2016-03-01,75,9968,15.56,641
2016-03-01,77,17103,15.56,1099
2016-03-01,78,12797,15.56,822
2016-03-01,79,17525,15.56,1126
2016-03-01,80,12835,15.56,825
2016-03-01,81,9818,15.56,631
2016-03-01,82,16260,15.56,1045
2016-03-01,85,10616,15.56,682
2016-03-01,86,18495,15.56,1189
2016-03-01,87,12666,15.56,814
2016-03-01,88,12796,15.56,822
2016-03-01,90,8367,15.56,538
2016-03-01,91,15316,15.56,984
2016-03-01,92,18335,15.56,1178
2016-03-01,93,14288,15.56,918
2016-03-01,94,17806,15.56,1144
2016-03-01,95,12251,15.56,787
2016-03-01,96,11933,15.56,767
2016-03-01,999,27395,15.56,1761
2016-04-01,1,9634,14.9,647
2016-04-01,2,9067,14.9,609
2016-04-01,3,24595,14.9,1651
2016-04-01,5,52607,14.9,3531
2016-04-01,6,71437,14.9,4794
2016-04-01,7,44072,14.9,2958
2016-04-01,8,20671,14.9,1387
2016-04-01,9,59416,14.9,3988
2016-04-01,10,21179,14.9,1421
2016-04-01,11,25907,14.9,1739
2016-04-01,12,31012,14.9,2081
2016-04-01,13,15813,14.9,1061
2016-04-01,14,14160,14.9,950
2016-04-01,15,15329,14.9,1029
2016-04-01,16,10602,14.9,712
2016-04-01,17,25691,14.9,1724
2016-04-01,18,19954,14.9,1339
2016-04-01,19,39074,14.9,2622
2016-04-01,20,31502,14.9,2114
2016-04-01,21,43129,14.9,2895
2016-04-01,22,19470,14.9,1307
2016-04-01,23,21110,14.9,1417
2016-04-01,24,30437,14.9,2043
2016-04-01,25,13907,14.9,933
2016-04-01,26,25847,14.9,1735
2016-04-01,27,17923,14.9,1203
2016-04-01,28,20294,14.9,1362
2016-04-01,29,27672,14.9,1857
2016-04-01,30,23720,14.9,1592
2016-04-01,31,13721,14.9,921
2016-04-01,32,17024,14.9,1143
2016-04-01,33,24362,14.9,1635
2016-04-01,35,43992,14.9,2952
2016-04-01,36,28865,14.9,1937
2016-04-01,37,18356,14.9,1232
2016-04-01,38,26340,14.9,1768
2016-04-01,39,20769,14.9,1394
2016-04-01,41,9182,14.9,616
2016-04-01,42,19743,14.9,1325
2016-04-01,43,13360,14.9,897
2016-04-01,45,16139,14.9,1083
2016-04-01,46,19598,14.9,1315
2016-04-01,47,16884,14.9,1133
2016-04-01,49,20329,14.9,1364
2016-04-01,50,44430,14.9,2982
2016-04-01,51,55357,14.9,3715
2016-04-01,52,22849,14.9,1533
2016-04-01,53,21306,14.9,1430
2016-04-01,55,14152,14.9,950
2016-04-01,56,9828,14.9,660
2016-04-01,58,27538,14.9,1848
2016-04-01,59,20229,14.9,1358
2016-04-01,60,31958,14.9,2145
2016-04-01,61,35065,14.9,2353
2016-04-01,62,26953,14.9,1809
2016-04-01,63,30867,14.9,2072
2016-04-01,64,48490,14.9,3254
2016-04-01,65,30453,14.9,2044
2016-04-01,66,30516,14.9,2048
2016-04-01,68,14889,14.9,999
2016-04-01,69,18325,14.9,1230
2016-04-01,70,21882,14.9,1469
2016-04-01,71,17757,14.9,1192
2016-04-01,72,27804,14.9,1866
2016-04-01,73,25858,14.9,1735
2016-04-01,74,16552,14.9,1111
2016-04-01,75,10863,14.9,729
2016-04-01,77,17918,14.9,1203
2016-04-01,78,13072,14.9,877
2016-04-01,79,19503,14.9,1309
2016-04-01,80,12981,14.9,871
2016-04-01,81,10253,14.9,688
2016-04-01,82,16841,14.9,1130
2016-04-01,85,10888,14.9,731
2016-04-01,86,19810,14.9,1330
2016-04-01,87,12461,14.9,836
2016-04-01,88,13313,14.9,893
2016-04-01,90,9212,14.9,618
2016-04-01,91,16566,14.9,1112
2016-04-01,92,21429,14.9,1438
2016-04-01,93,14457,14.9,970
2016-04-01,94,18193,14.9,1221
2016-04-01,95,14590,14.9,979
2016-04-01,96,12461,14.9,836
2016-04-01,999,28072,14.9,1884
2016-05-01,1,9847,14.63,673
2016-05-01,2,9336,14.63,638
2016-05-01,3,28363,14.63,1939
2016-05-01,5,50486,14.63,3451
2016-05-01,6,75597,14.63,5167
2016-05-01,7,53377,14.63,3648
2016-05-01,8,22190,14.63,1517
2016-05-01,9,55622,14.63,3802
2016-05-01,10,21120,14.63,1444
2016-05-01,11,25025,14.63,1711
2016-05-01,12,31859,14.63,2178
2016-05-01,13,15898,14.63,1087
2016-05-01,14,14382,14.63,983
2016-05-01,15,15733,14.63,1075
2016-05-01,16,10977,14.63,750
2016-05-01,17,24469,14.63,1673
2016-05-01,18,20666,14.63,1413
2016-05-01,19,45645,14.63,3120
2016-05-01,20,29601,14.63,2023
2016-05-01,21,42485,14.63,2904
2016-05-01,22,20766,14.63,1419
2016-05-01,23,22601,14.63,1545
2016-05-01,24,27399,14.63,1873
2016-05-01,25,16576,14.63,1133
2016-05-01,26,26964,14.63,1843
2016-05-01,27,20916,14.63,1430
2016-05-01,28,21580,14.63,1475
2016-05-01,29,30980,14.63,2118
2016-05-01,30,27612,14.63,1887
2016-05-01,31,14534,14.63,993
2016-05-01,32,17973,14.63,1229
2016-05-01,33,24922,14.63,1703
2016-05-01,35,44340,14.63,3031
2016-05-01,36,30310,14.63,2072
2016-05-01,37,18732,14.63,1280
2016-05-01,38,26466,14.63,1809
2016-05-01,39,22431,14.63,1533
2016-05-01,41,9797,14.63,670
2016-05-01,42,20195,14.63,1380
2016-05-01,43,13949,14.63,953
2016-05-01,45,16716,14.63,1143
2016-05-01,46,19993,14.63,1367
2016-05-01,47,16757,14.63,1145
2016-05-01,49,20877,14.63,1427
2016-05-01,50,46903,14.63,3206
2016-05-01,51,53537,14.63,3659
2016-05-01,52,22986,14.63,1571
2016-05-01,53,25420,14.63,1738
2016-05-01,55,14436,14.63,987
2016-05-01,56,9913,14.63,678
2016-05-01,58,26030,14.63,1779
2016-05-01,59,21223,14.63,1451
2016-05-01,60,28528,14.63,1950
2016-05-01,61,31693,14.63,2166
2016-05-01,62,27098,14.63,1852
2016-05-01,63,29969,14.63,2048
2016-05-01,64,59888,14.63,4094
2016-05-01,65,29686,14.63,2029
2016-05-01,66,28020,14.63,1915
2016-05-01,68,15664,14.63,1071
2016-05-01,69,18195,14.63,1244
2016-05-01,70,23631,14.63,1615
2016-05-01,71,18193,14.63,1244
2016-05-01,72,29893,14.63,2043
2016-05-01,73,25853,14.63,1767
2016-05-01,74,17209,14.63,1176
2016-05-01,75,11000,14.63,752
2016-05-01,77,18111,14.63,1238
2016-05-01,78,14113,14.63,965
2016-05-01,79,19012,14.63,1300
2016-05-01,80,12849,14.63,878
2016-05-01,81,10460,14.63,715
2016-05-01,82,17920,14.63,1225
2016-05-01,85,10997,14.63,752
2016-05-01,86,19035,14.63,1301
2016-05-01,87,12707,14.63,869
2016-05-01,88,13399,14.63,916
2016-05-01,90,9758,14.63,667
2016-05-01,91,16202,14.63,1107
2016-05-01,92,20755,14.63,1419
2016-05-01,93,14603,14.63,998
2016-05-01,94,19140,14.63,1308
2016-05-01,95,14643,14.63,1001
2016-05-01,96,13218,14.63,903
2016-05-01,999,27423,14.63,1874
2016-06-01,1,13914,14.56,956
2016-06-01,2,13431,14.56,922
2016-06-01,3,52547,14.56,3609
2016-06-01,5,81638,14.56,5607
2016-06-01,6,107590,14.56,7389
2016-06-01,7,67919,14.56,4665
2016-06-01,8,32748,14.56,2249
2016-06-01,9,80888,14.56,5555
2016-06-01,10,32185,14.56,2211
2016-06-01,11,38331,14.56,2633
2016-06-01,12,40902,14.56,2809
2016-06-01,13,24851,14.56,1707
2016-06-01,14,21675,14.56,1489
2016-06-01,15,24986,14.56,1716
2016-06-01,16,16173,14.56,1111
2016-06-01,17,35804,14.56,2459
2016-06-01,18,29573,14.56,2031
2016-06-01,19,68903,14.56,4732
2016-06-01,20,46989,14.56,3227
2016-06-01,21,64545,14.56,4433
2016-06-01,22,29680,14.56,2038
2016-06-01,23,32850,14.56,2256
2016-06-01,24,39290,14.56,2698
2016-06-01,25,23074,14.56,1585
2016-06-01,26,37688,14.56,2588
2016-06-01,27,29043,14.56,1995
2016-06-01,28,29988,14.56,2060
2016-06-01,29,45731,14.56,3141
2016-06-01,30,34450,14.56,2366
2016-06-01,31,20921,14.56,1437
2016-06-01,32,26119,14.56,1794
2016-06-01,33,35016,14.56,2405
2016-06-01,35,61538,14.56,4227
2016-06-01,36,44259,14.56,3040
2016-06-01,37,28999,14.56,1992
2016-06-01,38,36854,14.56,2531
2016-06-01,39,30485,14.56,2094
2016-06-01,41,13211,14.56,907
2016-06-01,42,27898,14.56,1916
2016-06-01,43,18902,14.56,1298
2016-06-01,45,24157,14.56,1659
2016-06-01,46,28653,14.56,1968
2016-06-01,47,24514,14.56,1684
2016-06-01,49,30559,14.56,2099
2016-06-01,50,73860,14.56,5073
2016-06-01,51,70772,14.56,4861
2016-06-01,52,33192,14.56,2280
2016-06-01,53,33664,14.56,2312
2016-06-01,55,21614,14.56,1484
2016-06-01,56,15212,14.56,1045
2016-06-01,58,39420,14.56,2707
2016-06-01,59,29267,14.56,2010
2016-06-01,60,44899,14.56,3084
2016-06-01,61,45607,14.56,3132
2016-06-01,62,38609,14.56,2652
2016-06-01,63,46982,14.56,3227
2016-06-01,64,65525,14.56,4500
2016-06-01,65,45005,14.56,3091
2016-06-01,66,41046,14.56,2819
2016-06-01,68,23830,14.56,1637
2016-06-01,69,26451,14.56,1817
2016-06-01,70,31061,14.56,2133
2016-06-01,71,25789,14.56,1771
2016-06-01,72,42657,14.56,2930
2016-06-01,73,34616,14.56,2377
2016-06-01,74,25104,14.56,1724
2016-06-01,75,15807,14.56,1086
2016-06-01,77,26624,14.56,1829
2016-06-01,78,18595,14.56,1277
2016-06-01,79,27256,14.56,1872
2016-06-01,80,18232,14.56,1252
2016-06-01,81,14917,14.56,1025
2016-06-01,82,24580,14.56,1688
2016-06-01,85,15362,14.56,1055
2016-06-01,86,29446,14.56,2022
2016-06-01,87,19291,14.56,1325
2016-06-01,88,20782,14.56,1427
2016-06-01,90,16976,14.56,1166
2016-06-01,91,25434,14.56,1747
2016-06-01,92,31459,14.56,2161
2016-06-01,93,21583,14.56,1482
2016-06-01,94,29889,14.56,2053
2016-06-01,95,20891,14.56,1435
2016-06-01,96,18841,14.56,1294
2016-06-01,999,40174,14.56,2759
2016-07-01,1,10229,15.24,671
2016-07-01,2,9483,15.24,622
2016-07-01,3,49553,15.24,3252
2016-07-01,5,58489,15.24,3838
2016-07-01,6,84094,15.24,5518
2016-07-01,7,46439,15.24,3047
2016-07-01,8,22934,15.24,1505
2016-07-01,9,69577,15.24,4565
2016-07-01,10,23053,15.24,1513
2016-07-01,11,26754,15.24,1756
2016-07-01,12,30803,15.24,2021
2016-07-01,13,17607,15.24,1155
2016-07-01,14,15771,15.24,1035
2016-07-01,15,18235,15.24,1197
2016-07-01,16,11326,15.24,743
2016-07-01,17,24552,15.24,1611
2016-07-01,18,20891,15.24,1371
2016-07-01,19,44472,15.24,2918
2016-07-01,20,34082,15.24,2236
2016-07-01,21,43981,15.24,2886
2016-07-01,22,20944,15.24,1374
2016-07-01,23,22830,15.24,1498
2016-07-01,24,30640,15.24,2010
2016-07-01,25,16196,15.24,1063
2016-07-01,26,29200,15.24,1916
2016-07-01,27,20316,15.24,1333
2016-07-01,28,21555,15.24,1414
2016-07-01,29,30023,15.24,1970
2016-07-01,30,27070,15.24,1776
2016-07-01,31,14474,15.24,950
2016-07-01,32,18166,15.24,1192
2016-07-01,33,26331,15.24,1728
2016-07-01,35,44812,15.24,2940
2016-07-01,36,31522,15.24,2068
2016-07-01,37,19150,15.24,1257
2016-07-01,38,28978,15.24,1901
2016-07-01,39,23976,15.24,1573
2016-07-01,41,9587,15.24,629
2016-07-01,42,20608,15.24,1352
2016-07-01,43,14072,15.24,923
2016-07-01,45,17458,15.24,1146
2016-07-01,46,20065,15.24,1317
2016-07-01,47,16989,15.24,1115
2016-07-01,49,22970,15.24,1507
2016-07-01,50,62396,15.24,4094
2016-07-01,51,52415,15.24,3439
2016-07-01,52,24588,15.24,1613
2016-07-01,53,25084,15.24,1646
2016-07-01,55,16121,15.24,1058
2016-07-01,56,11272,15.24,740
2016-07-01,58,29439,15.24,1932
2016-07-01,59,20954,15.24,1375
2016-07-01,60,31631,15.24,2076
2016-07-01,61,32589,15.24,2138
2016-07-01,62,28064,15.24,1841
2016-07-01,63,31942,15.24,2096
2016-07-01,64,43550,15.24,2858
